pred.temp.C,river.mile,river.segment,month,temp.station,SEGCODE,latitude,longitude
11.7234814,40,colorado2,11,40_colorado2,C3,36.57906706,-111.790368
10.87903148,40,colorado2,12,40_colorado2,C3,36.57906706,-111.790368
0.221195,40,green1,1,40_green1,G1,41.742571,-109.732116
1.23705729,40,green1,2,40_green1,G1,41.742571,-109.732116
4.281331907,40,green1,3,40_green1,G1,41.742571,-109.732116
6.728669022,40,green1,4,40_green1,G1,41.742571,-109.732116
12.12319676,40,green1,5,40_green1,G1,41.742571,-109.732116
16.45758188,40,green1,6,40_green1,G1,41.742571,-109.732116
19.38374521,40,green1,7,40_green1,G1,41.742571,-109.732116
19.57278804,40,green1,8,40_green1,G1,41.742571,-109.732116
16.77649492,40,green1,9,40_green1,G1,41.742571,-109.732116
10.19569227,40,green1,10,40_green1,G1,41.742571,-109.732116
5.333713549,40,green1,11,40_green1,G1,41.742571,-109.732116
0.351845004,40,green1,12,40_green1,G1,41.742571,-109.732116
3.259399161,40,green2,1,40_green2,G2,40.79149368,-108.9193012
3.378398091,40,green2,2,40_green2,G2,40.79149368,-108.9193012
5.15661189,40,green2,3,40_green2,G2,40.79149368,-108.9193012
7.451281631,40,green2,4,40_green2,G2,40.79149368,-108.9193012
10.53737911,40,green2,5,40_green2,G2,40.79149368,-108.9193012
14.58379572,40,green2,6,40_green2,G2,40.79149368,-108.9193012
17.73663138,40,green2,7,40_green2,G2,40.79149368,-108.9193012
17.70817482,40,green2,8,40_green2,G2,40.79149368,-108.9193012
15.6618981,40,green2,9,40_green2,G2,40.79149368,-108.9193012
12.01659851,40,green2,10,40_green2,G2,40.79149368,-108.9193012
8.181617608,40,green2,11,40_green2,G2,40.79149368,-108.9193012
4.420325167,40,green2,12,40_green2,G2,40.79149368,-108.9193012
3.130292636,40,san.juan,1,40_san.juan,T4,36.69813164,-108.1337902
4.969150268,40,san.juan,2,40_san.juan,T4,36.69813164,-108.1337902
7.630409022,40,san.juan,3,40_san.juan,T4,36.69813164,-108.1337902
9.440787552,40,san.juan,4,40_san.juan,T4,36.69813164,-108.1337902
10.31055024,40,san.juan,5,40_san.juan,T4,36.69813164,-108.1337902
12.13502078,40,san.juan,6,40_san.juan,T4,36.69813164,-108.1337902
16.70765336,40,san.juan,7,40_san.juan,T4,36.69813164,-108.1337902
15.26968427,40,san.juan,8,40_san.juan,T4,36.69813164,-108.1337902
13.27252736,40,san.juan,9,40_san.juan,T4,36.69813164,-108.1337902
10.49518373,40,san.juan,10,40_san.juan,T4,36.69813164,-108.1337902
6.693190118,40,san.juan,11,40_san.juan,T4,36.69813164,-108.1337902
3.763469177,40,san.juan,12,40_san.juan,T4,36.69813164,-108.1337902
-0.043337195,40,yampa,1,40_yampa,T1,40.44288833,-108.4835272
0.424296387,40,yampa,2,40_yampa,T1,40.44288833,-108.4835272
3.717549496,40,yampa,3,40_yampa,T1,40.44288833,-108.4835272
9.010922104,40,yampa,4,40_yampa,T1,40.44288833,-108.4835272
11.70296268,40,yampa,5,40_yampa,T1,40.44288833,-108.4835272
16.36119011,40,yampa,6,40_yampa,T1,40.44288833,-108.4835272
22.33307966,40,yampa,7,40_yampa,T1,40.44288833,-108.4835272
21.69740229,40,yampa,8,40_yampa,T1,40.44288833,-108.4835272
17.22026826,40,yampa,9,40_yampa,T1,40.44288833,-108.4835272
10.40265611,40,yampa,10,40_yampa,T1,40.44288833,-108.4835272
3.446684105,40,yampa,11,40_yampa,T1,40.44288833,-108.4835272
0.228402157,40,yampa,12,40_yampa,T1,40.44288833,-108.4835272
0.820110409,41,colorado1,1,41_colorado1,C1,39.46431806,-108.0301776
2.655247184,41,colorado1,2,41_colorado1,C1,39.46431806,-108.0301776
6.566640091,41,colorado1,3,41_colorado1,C1,39.46431806,-108.0301776
9.36551078,41,colorado1,4,41_colorado1,C1,39.46431806,-108.0301776
11.18417686,41,colorado1,5,41_colorado1,C1,39.46431806,-108.0301776
14.11471547,41,colorado1,6,41_colorado1,C1,39.46431806,-108.0301776
18.78972059,41,colorado1,7,41_colorado1,C1,39.46431806,-108.0301776
19.11793783,41,colorado1,8,41_colorado1,C1,39.46431806,-108.0301776
16.03712345,41,colorado1,9,41_colorado1,C1,39.46431806,-108.0301776
10.35497299,41,colorado1,10,41_colorado1,C1,39.46431806,-108.0301776
4.912582767,41,colorado1,11,41_colorado1,C1,39.46431806,-108.0301776
1.449597514,41,colorado1,12,41_colorado1,C1,39.46431806,-108.0301776
9.473570447,41,colorado2,1,41_colorado2,C3,36.57242353,-111.8058882
8.794605086,41,colorado2,2,41_colorado2,C3,36.57242353,-111.8058882
8.983696135,41,colorado2,3,41_colorado2,C3,36.57242353,-111.8058882
9.407643783,41,colorado2,4,41_colorado2,C3,36.57242353,-111.8058882
10.02961702,41,colorado2,5,41_colorado2,C3,36.57242353,-111.8058882
10.80594286,41,colorado2,6,41_colorado2,C3,36.57242353,-111.8058882
11.59735509,41,colorado2,7,41_colorado2,C3,36.57242353,-111.8058882
11.9947346,41,colorado2,8,41_colorado2,C3,36.57242353,-111.8058882
12.420756,41,colorado2,9,41_colorado2,C3,36.57242353,-111.8058882
12.04418568,41,colorado2,10,41_colorado2,C3,36.57242353,-111.8058882
11.72716701,41,colorado2,11,41_colorado2,C3,36.57242353,-111.8058882
10.87589555,41,colorado2,12,41_colorado2,C3,36.57242353,-111.8058882
0.159318517,41,green1,1,41_green1,G1,41.731682,-109.728522
1.197172301,41,green1,2,41_green1,G1,41.731682,-109.728522
4.300181447,41,green1,3,41_green1,G1,41.731682,-109.728522
6.753061096,41,green1,4,41_green1,G1,41.731682,-109.728522
12.14480851,41,green1,5,41_green1,G1,41.731682,-109.728522
16.48654374,41,green1,6,41_green1,G1,41.731682,-109.728522
19.42165699,41,green1,7,41_green1,G1,41.731682,-109.728522
19.59891434,41,green1,8,41_green1,G1,41.731682,-109.728522
16.78069692,41,green1,9,41_green1,G1,41.731682,-109.728522
10.19250081,41,green1,10,41_green1,G1,41.731682,-109.728522
5.314857097,41,green1,11,41_green1,G1,41.731682,-109.728522
0.303064989,41,green1,12,41_green1,G1,41.731682,-109.728522
3.239904959,41,green2,1,41_green2,G2,40.78124152,-108.9079485
3.376583572,41,green2,2,41_green2,G2,40.78124152,-108.9079485
5.186101551,41,green2,3,41_green2,G2,40.78124152,-108.9079485
7.49699209,41,green2,4,41_green2,G2,40.78124152,-108.9079485
10.59930335,41,green2,5,41_green2,G2,40.78124152,-108.9079485
14.65921087,41,green2,6,41_green2,G2,40.78124152,-108.9079485
17.82779169,41,green2,7,41_green2,G2,40.78124152,-108.9079485
17.78706241,41,green2,8,41_green2,G2,40.78124152,-108.9079485
15.70803758,41,green2,9,41_green2,G2,40.78124152,-108.9079485
12.03348577,41,green2,10,41_green2,G2,40.78124152,-108.9079485
8.172635965,41,green2,11,41_green2,G2,40.78124152,-108.9079485
4.391712862,41,green2,12,41_green2,G2,40.78124152,-108.9079485
3.097647438,41,san.juan,1,41_san.juan,T4,36.70572618,-108.1482348
4.974544111,41,san.juan,2,41_san.juan,T4,36.70572618,-108.1482348
7.679433274,41,san.juan,3,41_san.juan,T4,36.70572618,-108.1482348
9.52422185,41,san.juan,4,41_san.juan,T4,36.70572618,-108.1482348
10.40903932,41,san.juan,5,41_san.juan,T4,36.70572618,-108.1482348
12.25759303,41,san.juan,6,41_san.juan,T4,36.70572618,-108.1482348
16.898374,41,san.juan,7,41_san.juan,T4,36.70572618,-108.1482348
15.43953841,41,san.juan,8,41_san.juan,T4,36.70572618,-108.1482348
13.39884443,41,san.juan,9,41_san.juan,T4,36.70572618,-108.1482348
10.55953617,41,san.juan,10,41_san.juan,T4,36.70572618,-108.1482348
6.692474535,41,san.juan,11,41_san.juan,T4,36.70572618,-108.1482348
3.719979265,41,san.juan,12,41_san.juan,T4,36.70572618,-108.1482348
-0.044906476,41,yampa,1,41_yampa,T1,40.44039114,-108.5019483
0.430245525,41,yampa,2,41_yampa,T1,40.44039114,-108.5019483
3.730811671,41,yampa,3,41_yampa,T1,40.44039114,-108.5019483
9.021870742,41,yampa,4,41_yampa,T1,40.44039114,-108.5019483
11.71911253,41,yampa,5,41_yampa,T1,40.44039114,-108.5019483
16.37964735,41,yampa,6,41_yampa,T1,40.44039114,-108.5019483
22.34726934,41,yampa,7,41_yampa,T1,40.44039114,-108.5019483
21.7089969,41,yampa,8,41_yampa,T1,40.44039114,-108.5019483
17.23077719,41,yampa,9,41_yampa,T1,40.44039114,-108.5019483
10.41276888,41,yampa,10,41_yampa,T1,40.44039114,-108.5019483
3.456307841,41,yampa,11,41_yampa,T1,40.44039114,-108.5019483
0.229588435,41,yampa,12,41_yampa,T1,40.44039114,-108.5019483
0.822546899,42,colorado1,1,42_colorado1,C1,39.45379075,-108.0407223
2.664939881,42,colorado1,2,42_colorado1,C1,39.45379075,-108.0407223
6.582204219,42,colorado1,3,42_colorado1,C1,39.45379075,-108.0407223
9.379556749,42,colorado1,4,42_colorado1,C1,39.45379075,-108.0407223
11.20543935,42,colorado1,5,42_colorado1,C1,39.45379075,-108.0407223
14.14643664,42,colorado1,6,42_colorado1,C1,39.45379075,-108.0407223
18.82141495,42,colorado1,7,42_colorado1,C1,39.45379075,-108.0407223
19.1492665,42,colorado1,8,42_colorado1,C1,39.45379075,-108.0407223
16.0637801,42,colorado1,9,42_colorado1,C1,39.45379075,-108.0407223
10.37277681,42,colorado1,10,42_colorado1,C1,39.45379075,-108.0407223
4.927908659,42,colorado1,11,42_colorado1,C1,39.45379075,-108.0407223
1.452247825,42,colorado1,12,42_colorado1,C1,39.45379075,-108.0407223
9.472811145,42,colorado2,1,42_colorado2,C3,36.56069517,-111.8159218
8.798958373,42,colorado2,2,42_colorado2,C3,36.56069517,-111.8159218
8.99595515,42,colorado2,3,42_colorado2,C3,36.56069517,-111.8159218
9.426250487,42,colorado2,4,42_colorado2,C3,36.56069517,-111.8159218
10.05632017,42,colorado2,5,42_colorado2,C3,36.56069517,-111.8159218
10.83768508,42,colorado2,6,42_colorado2,C3,36.56069517,-111.8159218
11.6301318,42,colorado2,7,42_colorado2,C3,36.56069517,-111.8159218
12.02497142,42,colorado2,8,42_colorado2,C3,36.56069517,-111.8159218
12.4492987,42,colorado2,9,42_colorado2,C3,36.56069517,-111.8159218
12.06111005,42,colorado2,10,42_colorado2,C3,36.56069517,-111.8159218
11.73084662,42,colorado2,11,42_colorado2,C3,36.56069517,-111.8159218
10.87276439,42,colorado2,12,42_colorado2,C3,36.56069517,-111.8159218
0.097996851,42,green1,1,42_green1,G1,41.719473,-109.718501
1.157645218,42,green1,2,42_green1,G1,41.719473,-109.718501
4.318862405,42,green1,3,42_green1,G1,41.719473,-109.718501
6.777235615,42,green1,4,42_green1,G1,41.719473,-109.718501
12.16622809,42,green1,5,42_green1,G1,41.719473,-109.718501
16.51524908,42,green1,6,42_green1,G1,41.719473,-109.718501
19.45923211,42,green1,7,42_green1,G1,41.719473,-109.718501
19.62480733,42,green1,8,42_green1,G1,41.719473,-109.718501
16.78486133,42,green1,9,42_green1,G1,41.719473,-109.718501
10.1893379,42,green1,10,42_green1,G1,41.719473,-109.718501
5.29616936,42,green1,11,42_green1,G1,41.719473,-109.718501
0.254722058,42,green1,12,42_green1,G1,41.719473,-109.718501
3.220610831,42,green2,1,42_green2,G2,40.77400241,-108.8964464
3.374787692,42,green2,2,42_green2,G2,40.77400241,-108.8964464
5.215286416,42,green2,3,42_green2,G2,40.77400241,-108.8964464
7.542230918,42,green2,4,42_green2,G2,40.77400241,-108.8964464
10.66060646,42,green2,5,42_green2,G2,40.77400241,-108.8964464
14.73387198,42,green2,6,42_green2,G2,40.77400241,-108.8964464
17.91802416,42,green2,7,42_green2,G2,40.77400241,-108.8964464
17.86514142,42,green2,8,42_green2,G2,40.77400241,-108.8964464
15.75370413,42,green2,9,42_green2,G2,40.77400241,-108.8964464
12.05019863,42,green2,10,42_green2,G2,40.77400241,-108.8964464
8.163747163,42,green2,11,42_green2,G2,40.77400241,-108.8964464
4.363395246,42,green2,12,42_green2,G2,40.77400241,-108.8964464
3.065723214,42,san.juan,1,42_san.juan,T4,36.70948075,-108.16463
4.979822185,42,san.juan,2,42_san.juan,T4,36.70948075,-108.16463
7.727516706,42,san.juan,3,42_san.juan,T4,36.70948075,-108.16463
9.606366925,42,san.juan,4,42_san.juan,T4,36.70948075,-108.16463
10.50652959,42,san.juan,5,42_san.juan,T4,36.70948075,-108.16463
12.37901573,42,san.juan,6,42_san.juan,T4,36.70948075,-108.16463
17.08605602,42,san.juan,7,42_san.juan,T4,36.70948075,-108.16463
15.60695306,42,san.juan,8,42_san.juan,T4,36.70948075,-108.16463
13.5233086,42,san.juan,9,42_san.juan,T4,36.70948075,-108.16463
10.62273072,42,san.juan,10,42_san.juan,T4,36.70948075,-108.16463
6.691773857,42,san.juan,11,42_san.juan,T4,36.70948075,-108.16463
3.677403325,42,san.juan,12,42_san.juan,T4,36.70948075,-108.16463
-0.046471877,42,yampa,1,42_yampa,T1,40.44947661,-108.5114297
0.436179959,42,yampa,2,42_yampa,T1,40.44947661,-108.5114297
3.74404107,42,yampa,3,42_yampa,T1,40.44947661,-108.5114297
9.032792322,42,yampa,4,42_yampa,T1,40.44947661,-108.5114297
11.73522247,42,yampa,5,42_yampa,T1,40.44947661,-108.5114297
16.39805897,42,yampa,6,42_yampa,T1,40.44947661,-108.5114297
22.36142395,42,yampa,7,42_yampa,T1,40.44947661,-108.5114297
21.72056285,42,yampa,8,42_yampa,T1,40.44947661,-108.5114297
17.24126015,42,yampa,9,42_yampa,T1,40.44947661,-108.5114297
10.42285665,42,yampa,10,42_yampa,T1,40.44947661,-108.5114297
3.465907794,42,yampa,11,42_yampa,T1,40.44947661,-108.5114297
0.230771781,42,yampa,12,42_yampa,T1,40.44947661,-108.5114297
0.824972288,43,colorado1,1,43_colorado1,C1,39.44076354,-108.0478226
2.674588993,43,colorado1,2,43_colorado1,C1,39.44076354,-108.0478226
6.597700915,43,colorado1,3,43_colorado1,C1,39.44076354,-108.0478226
9.393548243,43,colorado1,4,43_colorado1,C1,39.44076354,-108.0478226
11.22663598,43,colorado1,5,43_colorado1,C1,39.44076354,-108.0478226
14.17806824,43,colorado1,6,43_colorado1,C1,39.44076354,-108.0478226
18.85300336,43,colorado1,7,43_colorado1,C1,39.44076354,-108.0478226
19.18047182,43,colorado1,8,43_colorado1,C1,39.44076354,-108.0478226
16.09032921,43,colorado1,9,43_colorado1,C1,39.44076354,-108.0478226
10.39050825,43,colorado1,10,43_colorado1,C1,39.44076354,-108.0478226
4.943168159,43,colorado1,11,43_colorado1,C1,39.44076354,-108.0478226
1.45488624,43,colorado1,12,43_colorado1,C1,39.44076354,-108.0478226
9.472052965,43,colorado2,1,43_colorado2,C3,36.54856199,-111.8254322
8.803304875,43,colorado2,2,43_colorado2,C3,36.54856199,-111.8254322
9.008194625,43,colorado2,3,43_colorado2,C3,36.54856199,-111.8254322
9.444826364,43,colorado2,4,43_colorado2,C3,36.54856199,-111.8254322
10.08297988,43,colorado2,5,43_colorado2,C3,36.54856199,-111.8254322
10.86938049,43,colorado2,6,43_colorado2,C3,36.54856199,-111.8254322
11.66286315,43,colorado2,7,43_colorado2,C3,36.54856199,-111.8254322
12.05516576,43,colorado2,8,43_colorado2,C3,36.54856199,-111.8254322
12.47779273,43,colorado2,9,43_colorado2,C3,36.54856199,-111.8254322
12.07800455,43,colorado2,10,43_colorado2,C3,36.54856199,-111.8254322
11.73452024,43,colorado2,11,43_colorado2,C3,36.54856199,-111.8254322
10.86963799,43,colorado2,12,43_colorado2,C3,36.54856199,-111.8254322
0.037225028,43,green1,1,43_green1,G1,41.708009,-109.708386
1.118472829,43,green1,2,43_green1,G1,41.708009,-109.708386
4.337376288,43,green1,3,43_green1,G1,41.708009,-109.708386
6.801194519,43,green1,4,43_green1,G1,41.708009,-109.708386
12.18745719,43,green1,5,43_green1,G1,41.708009,-109.708386
16.54370019,43,green1,6,43_green1,G1,41.708009,-109.708386
19.49647354,43,green1,7,43_green1,G1,41.708009,-109.708386
19.65046907,43,green1,8,43_green1,G1,41.708009,-109.708386
16.7889885,43,green1,9,43_green1,G1,41.708009,-109.708386
10.18620329,43,green1,10,43_green1,G1,41.708009,-109.708386
5.277648827,43,green1,11,43_green1,G1,41.708009,-109.708386
0.206812294,43,green1,12,43_green1,G1,41.708009,-109.708386
3.201514724,43,green2,1,43_green2,G2,40.76438675,-108.9035121
3.37301026,43,green2,2,43_green2,G2,40.76438675,-108.9035121
5.244169635,43,green2,3,43_green2,G2,40.76438675,-108.9035121
7.587002983,43,green2,4,43_green2,G2,40.76438675,-108.9035121
10.72129466,43,green2,5,43_green2,G2,40.76438675,-108.9035121
14.80778661,43,green2,6,43_green2,G2,40.76438675,-108.9035121
18.00733824,43,green2,7,43_green2,G2,40.76438675,-108.9035121
17.94242013,43,green2,8,43_green2,G2,40.76438675,-108.9035121
15.79890258,43,green2,9,43_green2,G2,40.76438675,-108.9035121
12.06673889,43,green2,10,43_green2,G2,40.76438675,-108.9035121
8.154950242,43,green2,11,43_green2,G2,40.76438675,-108.9035121
4.335369284,43,green2,12,43_green2,G2,40.76438675,-108.9035121
3.03450404,43,san.juan,1,43_san.juan,T4,36.7075627,-108.1809695
4.984986975,43,san.juan,2,43_san.juan,T4,36.7075627,-108.1809695
7.774677375,43,san.juan,3,43_san.juan,T4,36.7075627,-108.1809695
9.687242698,43,san.juan,4,43_san.juan,T4,36.7075627,-108.1809695
10.60303121,43,san.juan,5,43_san.juan,T4,36.7075627,-108.1809695
12.49929966,43,san.juan,6,43_san.juan,T4,36.7075627,-108.1809695
17.27074783,43,san.juan,7,43_san.juan,T4,36.7075627,-108.1809695
15.77196326,43,san.juan,8,43_san.juan,T4,36.7075627,-108.1809695
13.64594705,43,san.juan,9,43_san.juan,T4,36.7075627,-108.1809695
10.68478821,43,san.juan,10,43_san.juan,T4,36.7075627,-108.1809695
6.691087771,43,san.juan,11,43_san.juan,T4,36.7075627,-108.1809695
3.63572215,43,san.juan,12,43_san.juan,T4,36.7075627,-108.1809695
-0.048033411,43,yampa,1,43_yampa,T1,40.45225739,-108.5287742
0.442099728,43,yampa,2,43_yampa,T1,40.45225739,-108.5287742
3.757237773,43,yampa,3,43_yampa,T1,40.45225739,-108.5287742
9.04368691,43,yampa,4,43_yampa,T1,40.45225739,-108.5287742
11.75129259,43,yampa,5,43_yampa,T1,40.45225739,-108.5287742
16.41642509,43,yampa,6,43_yampa,T1,40.45225739,-108.5287742
22.37554358,43,yampa,7,43_yampa,T1,40.45225739,-108.5287742
21.73210022,43,yampa,8,43_yampa,T1,40.45225739,-108.5287742
17.2517172,43,yampa,9,43_yampa,T1,40.45225739,-108.5287742
10.43291949,43,yampa,10,43_yampa,T1,40.45225739,-108.5287742
3.475484021,43,yampa,11,43_yampa,T1,40.45225739,-108.5287742
0.231952203,43,yampa,12,43_yampa,T1,40.45225739,-108.5287742
0.827386628,44,colorado1,1,44_colorado1,C1,39.43150951,-108.0605094
2.684194718,44,colorado1,2,44_colorado1,C1,39.43150951,-108.0605094
6.613130469,44,colorado1,3,44_colorado1,C1,39.43150951,-108.0605094
9.407485473,44,colorado1,4,44_colorado1,C1,39.43150951,-108.0605094
11.24776696,44,colorado1,5,44_colorado1,C1,39.43150951,-108.0605094
14.2096105,44,colorado1,6,44_colorado1,C1,39.43150951,-108.0605094
18.88448615,44,colorado1,7,44_colorado1,C1,39.43150951,-108.0605094
19.21155429,44,colorado1,8,44_colorado1,C1,39.43150951,-108.0605094
16.11677119,44,colorado1,9,44_colorado1,C1,39.43150951,-108.0605094
10.40816759,44,colorado1,10,44_colorado1,C1,39.43150951,-108.0605094
4.958361556,44,colorado1,11,44_colorado1,C1,39.43150951,-108.0605094
1.457512812,44,colorado1,12,44_colorado1,C1,39.43150951,-108.0605094
9.471295906,44,colorado2,1,44_colorado2,C3,36.53451983,-111.8284481
8.807644605,44,colorado2,2,44_colorado2,C3,36.53451983,-111.8284481
9.020414591,44,colorado2,3,44_colorado2,C3,36.53451983,-111.8284481
9.463371467,44,colorado2,4,44_colorado2,C3,36.53451983,-111.8284481
10.10959623,44,colorado2,5,44_colorado2,C3,36.53451983,-111.8284481
10.90102918,44,colorado2,6,44_colorado2,C3,36.53451983,-111.8284481
11.69554918,44,colorado2,7,44_colorado2,C3,36.53451983,-111.8284481
12.08531767,44,colorado2,8,44_colorado2,C3,36.53451983,-111.8284481
12.50623818,44,colorado2,9,44_colorado2,C3,36.53451983,-111.8284481
12.09486923,44,colorado2,10,44_colorado2,C3,36.53451983,-111.8284481
11.73818789,44,colorado2,11,44_colorado2,C3,36.53451983,-111.8284481
10.86651636,44,colorado2,12,44_colorado2,C3,36.53451983,-111.8284481
-0.023001881,44,green1,1,44_green1,G1,41.697562,-109.696303
1.079651951,44,green1,2,44_green1,G1,41.697562,-109.696303
4.355724592,44,green1,3,44_green1,G1,41.697562,-109.696303
6.824939732,44,green1,4,44_green1,G1,41.697562,-109.696303
12.20849752,44,green1,5,44_green1,G1,41.697562,-109.696303
16.57189932,44,green1,6,44_green1,G1,41.697562,-109.696303
19.53338426,44,green1,7,44_green1,G1,41.697562,-109.696303
19.67590164,44,green1,8,44_green1,G1,41.697562,-109.696303
16.79307875,44,green1,9,44_green1,G1,41.697562,-109.696303
10.18309671,44,green1,10,44_green1,G1,41.697562,-109.696303
5.259294004,44,green1,11,44_green1,G1,41.697562,-109.696303
0.159331817,44,green1,12,44_green1,G1,41.697562,-109.696303
3.182614604,44,green2,1,44_green2,G2,40.75687295,-108.8937884
3.371251086,44,green2,2,44_green2,G2,40.75687295,-108.8937884
5.272754325,44,green2,3,44_green2,G2,40.75687295,-108.8937884
7.6313131,44,green2,4,44_green2,G2,40.75687295,-108.8937884
10.78137414,44,green2,5,44_green2,G2,40.75687295,-108.8937884
14.88096221,44,green2,6,44_green2,G2,40.75687295,-108.8937884
18.09574328,44,green2,7,44_green2,G2,40.75687295,-108.8937884
18.01890675,44,green2,8,44_green2,G2,40.75687295,-108.8937884
15.84363774,44,green2,9,44_green2,G2,40.75687295,-108.8937884
12.08310833,44,green2,10,44_green2,G2,40.75687295,-108.8937884
8.146244253,44,green2,11,44_green2,G2,40.75687295,-108.8937884
4.307631971,44,green2,12,44_green2,G2,40.75687295,-108.8937884
3.003974347,44,san.juan,1,44_san.juan,T4,36.70644398,-108.1977968
4.990040912,44,san.juan,2,44_san.juan,T4,36.70644398,-108.1977968
7.820932989,44,san.juan,3,44_san.juan,T4,36.70644398,-108.1977968
9.766868782,44,san.juan,4,44_san.juan,T4,36.70644398,-108.1977968
10.69855418,44,san.juan,5,44_san.juan,T4,36.70644398,-108.1977968
12.6184555,44,san.juan,6,44_san.juan,T4,36.70644398,-108.1977968
17.45249709,44,san.juan,7,44_san.juan,T4,36.70644398,-108.1977968
15.93460353,44,san.juan,8,44_san.juan,T4,36.70644398,-108.1977968
13.76678656,44,san.juan,9,44_san.juan,T4,36.70644398,-108.1977968
10.7457291,44,san.juan,10,44_san.juan,T4,36.70644398,-108.1977968
6.690415975,44,san.juan,11,44_san.juan,T4,36.70644398,-108.1977968
3.594916935,44,san.juan,12,44_san.juan,T4,36.70644398,-108.1977968
-0.049591085,44,yampa,1,44_yampa,T1,40.46250969,-108.5408994
0.448004866,44,yampa,2,44_yampa,T1,40.46250969,-108.5408994
3.770401863,44,yampa,3,44_yampa,T1,40.46250969,-108.5408994
9.054554573,44,yampa,4,44_yampa,T1,40.46250969,-108.5408994
11.767323,44,yampa,5,44_yampa,T1,40.46250969,-108.5408994
16.43474582,44,yampa,6,44_yampa,T1,40.46250969,-108.5408994
22.38962832,44,yampa,7,44_yampa,T1,40.46250969,-108.5408994
21.74360908,44,yampa,8,44_yampa,T1,40.46250969,-108.5408994
17.26214841,44,yampa,9,44_yampa,T1,40.46250969,-108.5408994
10.44295746,44,yampa,10,44_yampa,T1,40.46250969,-108.5408994
3.485036581,44,yampa,11,44_yampa,T1,40.46250969,-108.5408994
0.233129707,44,yampa,12,44_yampa,T1,40.46250969,-108.5408994
0.829789967,45,colorado1,1,45_colorado1,C1,39.42548224,-108.0740456
2.693757251,45,colorado1,2,45_colorado1,C1,39.42548224,-108.0740456
6.628493174,45,colorado1,3,45_colorado1,C1,39.42548224,-108.0740456
9.421368649,45,colorado1,4,45_colorado1,C1,39.42548224,-108.0740456
11.26883248,45,colorado1,5,45_colorado1,C1,39.42548224,-108.0740456
14.24106368,45,colorado1,6,45_colorado1,C1,39.42548224,-108.0740456
18.9158637,45,colorado1,7,45_colorado1,C1,39.42548224,-108.0740456
19.24251438,45,colorado1,8,45_colorado1,C1,39.42548224,-108.0740456
16.1431065,45,colorado1,9,45_colorado1,C1,39.42548224,-108.0740456
10.42575512,45,colorado1,10,45_colorado1,C1,39.42548224,-108.0740456
4.973489136,45,colorado1,11,45_colorado1,C1,39.42548224,-108.0740456
1.460127596,45,colorado1,12,45_colorado1,C1,39.42548224,-108.0740456
9.470539965,45,colorado2,1,45_colorado2,C3,36.52516667,-111.8415515
8.811977571,45,colorado2,2,45_colorado2,C3,36.52516667,-111.8415515
9.032615078,45,colorado2,3,45_colorado2,C3,36.52516667,-111.8415515
9.481885845,45,colorado2,4,45_colorado2,C3,36.52516667,-111.8415515
10.13616929,45,colorado2,5,45_colorado2,C3,36.52516667,-111.8415515
10.93263121,45,colorado2,6,45_colorado2,C3,36.52516667,-111.8415515
11.72818997,45,colorado2,7,45_colorado2,C3,36.52516667,-111.8415515
12.11542721,45,colorado2,8,45_colorado2,C3,36.52516667,-111.8415515
12.53463512,45,colorado2,9,45_colorado2,C3,36.52516667,-111.8415515
12.11170414,45,colorado2,10,45_colorado2,C3,36.52516667,-111.8415515
11.74184957,45,colorado2,11,45_colorado2,C3,36.52516667,-111.8415515
10.86339947,45,colorado2,12,45_colorado2,C3,36.52516667,-111.8415515
-0.082688765,45,green1,1,45_green1,G1,41.698389,-109.683598
1.04117943,45,green1,2,45_green1,G1,41.698389,-109.683598
4.373908796,45,green1,3,45_green1,G1,41.698389,-109.683598
6.84847316,45,green1,4,45_green1,G1,41.698389,-109.683598
12.22935075,45,green1,5,45_green1,G1,41.698389,-109.683598
16.59984869,45,green1,6,45_green1,G1,41.698389,-109.683598
19.5699672,45,green1,7,45_green1,G1,41.698389,-109.683598
19.70110708,45,green1,8,45_green1,G1,41.698389,-109.683598
16.79713241,45,green1,9,45_green1,G1,41.698389,-109.683598
10.18001793,45,green1,10,45_green1,G1,41.698389,-109.683598
5.241103407,45,green1,11,45_green1,G1,41.698389,-109.683598
0.112276778,45,green1,12,45_green1,G1,41.698389,-109.683598
3.163908461,45,green2,1,45_green2,G2,40.75805571,-108.8829376
3.369509982,45,green2,2,45_green2,G2,40.75805571,-108.8829376
5.301043572,45,green2,3,45_green2,G2,40.75805571,-108.8829376
7.675166036,45,green2,4,45_green2,G2,40.75805571,-108.8829376
10.84085098,45,green2,5,45_green2,G2,40.75805571,-108.8829376
14.95340618,45,green2,6,45_green2,G2,40.75805571,-108.8829376
18.18324851,45,green2,7,45_green2,G2,40.75805571,-108.8829376
18.0946094,45,green2,8,45_green2,G2,40.75805571,-108.8829376
15.88791436,45,green2,9,45_green2,G2,40.75805571,-108.8829376
12.09930872,45,green2,10,45_green2,G2,40.75805571,-108.8829376
8.137628256,45,green2,11,45_green2,G2,40.75805571,-108.8829376
4.280180336,45,green2,12,45_green2,G2,40.75805571,-108.8829376
2.974118906,45,san.juan,1,45_san.juan,T4,36.70950493,-108.214049
4.994986375,45,san.juan,2,45_san.juan,T4,36.70950493,-108.214049
7.866300917,45,san.juan,3,45_san.juan,T4,36.70950493,-108.214049
